owner_id,product_category,production_volume,month
73,Category A,5132,2024-02
73,Category B,6549,2024-02
73,Category A,3402,2024-01
73,Category B,4382,2024-01
74,Category D,2093,2025-12
74,Category B,6146,2025-12
74,Category A,8870,2025-12
74,Category D,7010,2025-11
74,Category B,4437,2025-11
74,Category A,9295,2025-11
74,Category D,3975,2025-10
74,Category B,5449,2025-10
74,Category A,6317,2025-10
74,Category D,9735,2025-09
74,Category B,5920,2025-09
74,Category A,6227,2025-09
74,Category D,5195,2025-08
74,Category B,10855,2025-08
74,Category A,5211,2025-08
74,Category D,3064,2025-07
74,Category B,1890,2025-07
74,Category A,7488,2025-07
74,Category D,3436,2025-06
74,Category B,7188,2025-06
74,Category A,2838,2025-06
74,Category D,5449,2025-05
74,Category B,6244,2025-05
74,Category A,6720,2025-05
74,Category D,5729,2025-04
74,Category B,3002,2025-04
74,Category A,6139,2025-04
74,Category D,921,2025-03
74,Category B,5178,2025-03
74,Category A,4092,2025-03
74,Category D,3684,2025-02
74,Category B,3615,2025-02
74,Category A,1918,2025-02
74,Category D,866,2025-01
74,Category B,2774,2025-01
74,Category A,6294,2025-01
74,Category D,2663,2024-12
74,Category B,3107,2024-12
74,Category A,2118,2024-12
74,Category D,2492,2024-11
74,Category B,7233,2024-11
74,Category A,8975,2024-11
74,Category D,9273,2024-10
74,Category B,2675,2024-10
74,Category A,9826,2024-10
74,Category D,11657,2024-09
74,Category B,1896,2024-09
74,Category A,10065,2024-09
74,Category D,10714,2024-08
74,Category B,5802,2024-08
74,Category A,11517,2024-08
74,Category D,4977,2024-07
74,Category B,2473,2024-07
74,Category A,3949,2024-07
74,Category D,9155,2024-06
74,Category B,5705,2024-06
74,Category A,5405,2024-06
74,Category D,3053,2024-05
74,Category B,2130,2024-05
74,Category A,1891,2024-05
74,Category D,3352,2024-04
74,Category B,2799,2024-04
74,Category A,4730,2024-04
74,Category D,3312,2024-03
74,Category B,5012,2024-03
74,Category A,6012,2024-03
74,Category D,2811,2024-02
74,Category B,3075,2024-02
74,Category A,3578,2024-02
74,Category D,1648,2024-01
74,Category B,4515,2024-01
74,Category A,2567,2024-01
75,Category B,7472,2025-12
75,Category D,1493,2025-12
75,Category A,9769,2025-12
75,Category B,3953,2025-11
75,Category D,5193,2025-11
75,Category A,7274,2025-11
75,Category B,4884,2025-10
75,Category D,1744,2025-10
75,Category A,8594,2025-10
75,Category B,6834,2025-09
75,Category D,8455,2025-09
75,Category A,10753,2025-09
75,Category B,1965,2025-08
75,Category D,4726,2025-08
75,Category A,2966,2025-08
75,Category B,4858,2025-07
75,Category D,3019,2025-07
75,Category A,2585,2025-07
75,Category B,6651,2025-06
75,Category D,4175,2025-06
75,Category A,7007,2025-06
75,Category B,7094,2025-05
75,Category D,6665,2025-05
75,Category A,7024,2025-05
75,Category B,1475,2025-04
75,Category D,5194,2025-04
75,Category A,4534,2025-04
75,Category B,3101,2025-03
75,Category D,5294,2025-03
75,Category A,5778,2025-03
75,Category B,6997,2025-02
75,Category D,1481,2025-02
75,Category A,5220,2025-02
75,Category B,4361,2025-01
75,Category D,2748,2025-01
75,Category A,8492,2025-01
75,Category B,3994,2024-12
75,Category D,8791,2024-12
75,Category A,3512,2024-12
75,Category B,6135,2024-11
75,Category D,4096,2024-11
75,Category A,6927,2024-11
75,Category B,7305,2024-10
75,Category D,6509,2024-10
75,Category A,9008,2024-10
75,Category B,12468,2024-09
75,Category D,8919,2024-09
75,Category A,2568,2024-09
75,Category B,10680,2024-08
75,Category D,2706,2024-08
75,Category A,8857,2024-08
75,Category B,2720,2024-07
75,Category D,1841,2024-07
75,Category A,11452,2024-07
75,Category B,6005,2024-06
75,Category D,7142,2024-06
75,Category A,4128,2024-06
75,Category B,6006,2024-05
75,Category D,6404,2024-05
75,Category A,3226,2024-05
75,Category B,757,2024-04
75,Category D,2934,2024-04
75,Category A,6626,2024-04
75,Category B,6857,2024-03
75,Category D,2225,2024-03
75,Category A,1285,2024-03
75,Category B,5791,2024-02
75,Category D,1458,2024-02
75,Category A,1709,2024-02
75,Category B,3751,2024-01
75,Category D,6682,2024-01
75,Category A,6741,2024-01
76,Category C,9967,2025-12
76,Category B,4603,2025-12
76,Category C,2294,2025-11
76,Category B,2475,2025-11
76,Category C,12149,2025-10
76,Category B,7371,2025-10
76,Category C,5656,2025-09
76,Category B,6259,2025-09
76,Category C,7977,2025-08
76,Category B,6648,2025-08
76,Category C,6468,2025-07
76,Category B,10139,2025-07
76,Category C,4397,2025-06
76,Category B,1698,2025-06
76,Category C,5582,2025-05
76,Category B,3405,2025-05
76,Category C,3443,2025-04
76,Category B,3705,2025-04
76,Category C,707,2025-03
76,Category B,3060,2025-03
76,Category C,2897,2025-02
76,Category B,1643,2025-02
76,Category C,2273,2025-01
76,Category B,7955,2025-01
76,Category C,1708,2024-12
76,Category B,6593,2024-12
76,Category C,1285,2024-11
76,Category B,8476,2024-11
76,Category C,9131,2024-10
76,Category B,11954,2024-10
76,Category C,12794,2024-09
76,Category B,4066,2024-09
76,Category C,11500,2024-08
76,Category B,2674,2024-08
76,Category C,7915,2024-07
76,Category B,4177,2024-07
76,Category C,5927,2024-06
76,Category B,1982,2024-06
76,Category C,7006,2024-05
76,Category B,2106,2024-05
76,Category C,1647,2024-04
76,Category B,4296,2024-04
76,Category C,4298,2024-03
76,Category B,3026,2024-03
76,Category C,5927,2024-02
76,Category B,2648,2024-02
76,Category C,2852,2024-01
76,Category B,1537,2024-01
77,Category C,2529,2025-12
77,Category C,3123,2025-11
77,Category C,9008,2025-10
77,Category C,5577,2025-09
77,Category C,2833,2025-08
77,Category C,1446,2025-07
77,Category C,3240,2025-06
77,Category C,5384,2025-05
77,Category C,3309,2025-04
77,Category C,4983,2025-03
77,Category C,6321,2025-02
77,Category C,6076,2025-01
77,Category C,2711,2024-12
77,Category C,4424,2024-11
77,Category C,6815,2024-10
77,Category C,2363,2024-09
77,Category C,4794,2024-08
77,Category C,3989,2024-07
77,Category C,9829,2024-06
77,Category C,3367,2024-05
77,Category C,3751,2024-04
77,Category C,2821,2024-03
77,Category C,3532,2024-02
77,Category C,1776,2024-01
78,Category C,3978,2025-12
78,Category A,8986,2025-12
78,Category D,4197,2025-12
78,Category C,4908,2025-11
78,Category A,2528,2025-11
78,Category D,5485,2025-11
78,Category C,6162,2025-10
78,Category A,5742,2025-10
78,Category D,10746,2025-10
78,Category C,4457,2025-09
78,Category A,4507,2025-09
78,Category D,10621,2025-09
78,Category C,5349,2025-08
78,Category A,8992,2025-08
78,Category D,7285,2025-08
78,Category C,4723,2025-07
78,Category A,9856,2025-07
78,Category D,3959,2025-07
78,Category C,1271,2025-06
78,Category A,7054,2025-06
78,Category D,9673,2025-06
78,Category C,1722,2025-05
78,Category A,2618,2025-05
78,Category D,7533,2025-05
78,Category C,4779,2025-04
78,Category A,908,2025-04
78,Category D,1696,2025-04
78,Category C,5635,2025-03
78,Category A,1281,2025-03
78,Category D,3378,2025-03
78,Category C,7191,2025-02
78,Category A,3039,2025-02
78,Category D,4205,2025-02
78,Category C,4545,2025-01
78,Category A,5729,2025-01
78,Category D,6473,2025-01
78,Category C,2037,2024-12
78,Category A,3966,2024-12
78,Category D,3058,2024-12
78,Category C,1540,2024-11
78,Category A,4067,2024-11
78,Category D,9043,2024-11
78,Category C,8688,2024-10
78,Category A,9361,2024-10
78,Category D,3870,2024-10
78,Category C,12461,2024-09
78,Category A,8643,2024-09
78,Category D,7855,2024-09
78,Category C,11878,2024-08
78,Category A,9136,2024-08
78,Category D,7233,2024-08
78,Category C,10884,2024-07
78,Category A,9453,2024-07
78,Category D,10338,2024-07
78,Category C,5001,2024-06
78,Category A,3940,2024-06
78,Category D,3063,2024-06
78,Category C,5344,2024-05
78,Category A,8047,2024-05
78,Category D,5961,2024-05
78,Category C,6499,2024-04
78,Category A,6522,2024-04
78,Category D,2340,2024-04
78,Category C,4989,2024-03
78,Category A,4827,2024-03
78,Category D,766,2024-03
78,Category C,5919,2024-02
78,Category A,6243,2024-02
78,Category D,4477,2024-02
78,Category C,3745,2024-01
78,Category A,2647,2024-01
78,Category D,4360,2024-01
79,Category A,6305,2025-12
79,Category D,4512,2025-12
79,Category A,5873,2025-11
79,Category D,11250,2025-11
79,Category A,3786,2025-10
79,Category D,6045,2025-10
79,Category A,1890,2025-09
79,Category D,9360,2025-09
79,Category A,6262,2025-08
79,Category D,8183,2025-08
79,Category A,7004,2025-07
79,Category D,4808,2025-07
79,Category A,9283,2025-06
79,Category D,1103,2025-06
79,Category A,7069,2025-05
79,Category D,1723,2025-05
79,Category A,3706,2025-04
79,Category D,5568,2025-04
79,Category A,5763,2025-03
79,Category D,6528,2025-03
79,Category A,816,2025-02
79,Category D,4629,2025-02
79,Category A,7273,2025-01
79,Category D,4618,2025-01
79,Category A,5604,2024-12
79,Category D,4430,2024-12
79,Category A,1897,2024-11
79,Category D,6304,2024-11
79,Category A,7262,2024-10
79,Category D,4154,2024-10
79,Category A,11865,2024-09
79,Category D,3429,2024-09
79,Category A,6369,2024-08
79,Category D,10116,2024-08
79,Category A,3144,2024-07
79,Category D,6182,2024-07
79,Category A,1595,2024-06
79,Category D,5115,2024-06
79,Category A,1643,2024-05
79,Category D,1583,2024-05
79,Category A,3445,2024-04
79,Category D,6378,2024-04
79,Category A,5980,2024-03
79,Category D,6414,2024-03
79,Category A,2051,2024-02
79,Category D,4207,2024-02
79,Category A,7490,2024-01
79,Category D,5649,2024-01
80,Category C,7077,2025-12
80,Category D,8173,2025-12
80,Category A,5727,2025-12
80,Category C,3230,2025-11
80,Category D,7638,2025-11
80,Category A,4236,2025-11
80,Category C,10841,2025-10
80,Category D,8498,2025-10
80,Category A,2352,2025-10
80,Category C,9465,2025-09
80,Category D,12181,2025-09
80,Category A,5136,2025-09
80,Category C,11473,2025-08
80,Category D,8643,2025-08
80,Category A,1955,2025-08
80,Category C,9858,2025-07
80,Category D,4698,2025-07
80,Category A,9796,2025-07
80,Category C,4222,2025-06
80,Category D,4325,2025-06
80,Category A,8107,2025-06
80,Category C,3405,2025-05
80,Category D,7711,2025-05
80,Category A,2249,2025-05
80,Category C,7327,2025-04
80,Category D,5778,2025-04
80,Category A,6370,2025-04
80,Category C,2557,2025-03
80,Category D,5394,2025-03
80,Category A,2433,2025-03
80,Category C,6643,2025-02
80,Category D,4565,2025-02
80,Category A,4201,2025-02
80,Category C,4076,2025-01
80,Category D,2506,2025-01
80,Category A,4865,2025-01
80,Category C,6527,2024-12
80,Category D,6785,2024-12
80,Category A,2906,2024-12
80,Category C,9722,2024-11
80,Category D,10494,2024-11
80,Category A,6354,2024-11
80,Category C,2096,2024-10
80,Category D,8659,2024-10
80,Category A,5526,2024-10
80,Category C,9688,2024-09
80,Category D,11758,2024-09
80,Category A,7621,2024-09
80,Category C,7752,2024-08
80,Category D,12484,2024-08
80,Category A,10637,2024-08
80,Category C,2438,2024-07
80,Category D,3440,2024-07
80,Category A,2879,2024-07
80,Category C,2507,2024-06
80,Category D,7735,2024-06
80,Category A,3423,2024-06
80,Category C,5638,2024-05
80,Category D,2408,2024-05
80,Category A,2975,2024-05
80,Category C,5851,2024-04
80,Category D,1778,2024-04
80,Category A,1168,2024-04
80,Category C,2097,2024-03
80,Category D,3838,2024-03
80,Category A,4397,2024-03
80,Category C,4340,2024-02
80,Category D,2118,2024-02
80,Category A,2388,2024-02
80,Category C,4172,2024-01
80,Category D,6806,2024-01
80,Category A,6890,2024-01
81,Category A,2005,2025-12
81,Category D,7154,2025-12
81,Category B,2667,2025-12
81,Category A,10452,2025-11
81,Category D,5440,2025-11
81,Category B,6587,2025-11
81,Category A,8072,2025-10
81,Category D,6879,2025-10
81,Category B,6656,2025-10
81,Category A,3079,2025-09
81,Category D,5487,2025-09
81,Category B,11234,2025-09
81,Category A,12121,2025-08
81,Category D,1412,2025-08
81,Category B,9980,2025-08
81,Category A,6778,2025-07
81,Category D,5258,2025-07
81,Category B,6185,2025-07
81,Category A,3753,2025-06
81,Category D,3622,2025-06
81,Category B,4334,2025-06
81,Category A,911,2025-05
81,Category D,1359,2025-05
81,Category B,7185,2025-05
81,Category A,6825,2025-04
81,Category D,6839,2025-04
81,Category B,5737,2025-04
81,Category A,3403,2025-03
81,Category D,3404,2025-03
81,Category B,2031,2025-03
81,Category A,1680,2025-02
81,Category D,1584,2025-02
81,Category B,3176,2025-02
81,Category A,6200,2025-01
81,Category D,4084,2025-01
81,Category B,5608,2025-01
81,Category A,1341,2024-12
81,Category D,3698,2024-12
81,Category B,1451,2024-12
81,Category A,1651,2024-11
81,Category D,11433,2024-11
81,Category B,7483,2024-11
81,Category A,4644,2024-10
81,Category D,10757,2024-10
81,Category B,7509,2024-10
81,Category A,2798,2024-09
81,Category D,9478,2024-09
81,Category B,11026,2024-09
81,Category A,1467,2024-08
81,Category D,9711,2024-08
81,Category B,4466,2024-08
81,Category A,7998,2024-07
81,Category D,8062,2024-07
81,Category B,6200,2024-07
81,Category A,2276,2024-06
81,Category D,4577,2024-06
81,Category B,1622,2024-06
81,Category A,4811,2024-05
81,Category D,5015,2024-05
81,Category B,8313,2024-05
81,Category A,3650,2024-04
81,Category D,6703,2024-04
81,Category B,856,2024-04
81,Category A,5904,2024-03
81,Category D,5220,2024-03
81,Category B,4502,2024-03
81,Category A,4521,2024-02
81,Category D,6299,2024-02
81,Category B,7244,2024-02
81,Category A,1439,2024-01
81,Category D,6340,2024-01
81,Category B,4646,2024-01
82,Category B,5362,2025-12
82,Category D,5303,2025-12
82,Category B,5789,2025-11
82,Category D,7725,2025-11
82,Category B,3215,2025-10
82,Category D,6181,2025-10
82,Category B,9895,2025-09
82,Category D,1487,2025-09
82,Category B,5535,2025-08
82,Category D,8831,2025-08
82,Category B,11493,2025-07
82,Category D,5127,2025-07
82,Category B,7925,2025-06
82,Category D,4151,2025-06
82,Category B,4908,2025-05
82,Category D,7978,2025-05
82,Category B,3948,2025-04
82,Category D,4259,2025-04
82,Category B,2375,2025-03
82,Category D,6638,2025-03
82,Category B,1913,2025-02
82,Category D,7108,2025-02
82,Category B,7802,2025-01
82,Category D,6743,2025-01
82,Category B,9292,2024-12
82,Category D,1874,2024-12
82,Category B,10686,2024-11
82,Category D,9323,2024-11
82,Category B,1928,2024-10
82,Category D,1809,2024-10
82,Category B,2984,2024-09
82,Category D,10146,2024-09
82,Category B,5156,2024-08
82,Category D,5439,2024-08
82,Category B,6778,2024-07
82,Category D,9871,2024-07
82,Category B,7999,2024-06
82,Category D,1084,2024-06
82,Category B,1190,2024-05
82,Category D,3976,2024-05
82,Category B,1362,2024-04
82,Category D,1595,2024-04
82,Category B,2518,2024-03
82,Category D,4228,2024-03
82,Category B,6053,2024-02
82,Category D,5111,2024-02
82,Category B,1988,2024-01
82,Category D,6372,2024-01
83,Category C,7972,2025-12
83,Category C,9160,2025-11
83,Category C,1334,2025-10
83,Category C,9499,2025-09
83,Category C,4675,2025-08
83,Category C,7675,2025-07
83,Category C,4027,2025-06
83,Category C,1139,2025-05
83,Category C,3648,2025-04
83,Category C,840,2025-03
83,Category C,7057,2025-02
83,Category C,1786,2025-01
83,Category C,3785,2024-12
83,Category C,7815,2024-11
83,Category C,1426,2024-10
83,Category C,8950,2024-09
83,Category C,10922,2024-08
83,Category C,10155,2024-07
83,Category C,3503,2024-06
83,Category C,5434,2024-05
83,Category C,2087,2024-04
83,Category C,2286,2024-03
83,Category C,4858,2024-02
83,Category C,4478,2024-01
84,Category D,9395,2025-12
84,Category C,3973,2025-12
84,Category A,7374,2025-12
84,Category D,1436,2025-11
84,Category C,4962,2025-11
84,Category A,3921,2025-11
84,Category D,3506,2025-10
84,Category C,10577,2025-10
84,Category A,10843,2025-10
84,Category D,6900,2025-09
84,Category C,3998,2025-09
84,Category A,6445,2025-09
84,Category D,1441,2025-08
84,Category C,5204,2025-08
84,Category A,6103,2025-08
84,Category D,4915,2025-07
84,Category C,2197,2025-07
84,Category A,1989,2025-07
84,Category D,3734,2025-06
84,Category C,6076,2025-06
84,Category A,8982,2025-06
84,Category D,3717,2025-05
84,Category C,7978,2025-05
84,Category A,3864,2025-05
84,Category D,4945,2025-04
84,Category C,4894,2025-04
84,Category A,7106,2025-04
84,Category D,2144,2025-03
84,Category C,4599,2025-03
84,Category A,4604,2025-03
84,Category D,5598,2025-02
84,Category C,2988,2025-02
84,Category A,4756,2025-02
84,Category D,4467,2025-01
84,Category C,4793,2025-01
84,Category A,1748,2025-01
84,Category D,2256,2024-12
84,Category C,8849,2024-12
84,Category A,4253,2024-12
84,Category D,5748,2024-11
84,Category C,5779,2024-11
84,Category A,10313,2024-11
84,Category D,3911,2024-10
84,Category C,10794,2024-10
84,Category A,8793,2024-10
84,Category D,2252,2024-09
84,Category C,12434,2024-09
84,Category A,12548,2024-09
84,Category D,9313,2024-08
84,Category C,2056,2024-08
84,Category A,11764,2024-08
84,Category D,10576,2024-07
84,Category C,4690,2024-07
84,Category A,8549,2024-07
84,Category D,1442,2024-06
84,Category C,4894,2024-06
84,Category A,8786,2024-06
84,Category D,3506,2024-05
84,Category C,7719,2024-05
84,Category A,8471,2024-05
84,Category D,2601,2024-04
84,Category C,5703,2024-04
84,Category A,5972,2024-04
84,Category D,3091,2024-03
84,Category C,4412,2024-03
84,Category A,2575,2024-03
84,Category D,6408,2024-02
84,Category C,7239,2024-02
84,Category A,1374,2024-02
84,Category D,6182,2024-01
84,Category C,5621,2024-01
84,Category A,2078,2024-01
85,Category A,4224,2025-12
85,Category A,8330,2025-11
85,Category A,3972,2025-10
85,Category A,9561,2025-09
85,Category A,11794,2025-08
85,Category A,2410,2025-07
85,Category A,4757,2025-06
85,Category A,8014,2025-05
85,Category A,7311,2025-04
85,Category A,6096,2025-03
85,Category A,2766,2025-02
85,Category A,5999,2025-01
85,Category A,9406,2024-12
85,Category A,11488,2024-11
85,Category A,3519,2024-10
85,Category A,10550,2024-09
85,Category A,6636,2024-08
85,Category A,5534,2024-07
85,Category A,1443,2024-06
85,Category A,1797,2024-05
85,Category A,3284,2024-04
85,Category A,5310,2024-03
85,Category A,4026,2024-02
85,Category A,2403,2024-01
86,Category A,6684,2025-12
86,Category A,6222,2025-11
86,Category A,12584,2025-10
86,Category A,3309,2025-09
86,Category A,2454,2025-08
86,Category A,6781,2025-07
86,Category A,6198,2025-06
86,Category A,6681,2025-05
86,Category A,4967,2025-04
86,Category A,5693,2025-03
86,Category A,3424,2025-02
86,Category A,920,2025-01
86,Category A,9557,2024-12
86,Category A,11150,2024-11
86,Category A,7328,2024-10
86,Category A,7467,2024-09
86,Category A,7232,2024-08
86,Category A,10509,2024-07
86,Category A,7458,2024-06
86,Category A,990,2024-05
86,Category A,767,2024-04
86,Category A,6728,2024-03
86,Category A,3626,2024-02
86,Category A,4086,2024-01
87,Category A,7194,2025-12
87,Category A,4683,2025-11
87,Category A,4079,2025-10
87,Category A,7005,2025-09
87,Category A,1610,2025-08
87,Category A,8658,2025-07
87,Category A,3038,2025-06
87,Category A,2819,2025-05
87,Category A,1330,2025-04
87,Category A,1078,2025-03
87,Category A,3507,2025-02
87,Category A,7298,2025-01
87,Category A,6410,2024-12
87,Category A,2285,2024-11
87,Category A,6913,2024-10
87,Category A,10522,2024-09
87,Category A,10475,2024-08
87,Category A,8006,2024-07
87,Category A,5795,2024-06
87,Category A,6917,2024-05
87,Category A,3734,2024-04
87,Category A,1847,2024-03
87,Category A,1324,2024-02
87,Category A,5989,2024-01
88,Category C,8156,2025-12
88,Category A,3139,2025-12
88,Category B,5638,2025-12
88,Category C,7365,2025-11
88,Category A,2139,2025-11
88,Category B,1461,2025-11
88,Category C,12100,2025-10
88,Category A,8391,2025-10
88,Category B,9171,2025-10
88,Category C,3532,2025-09
88,Category A,10259,2025-09
88,Category B,8676,2025-09
88,Category C,7920,2025-08
88,Category A,10043,2025-08
88,Category B,4658,2025-08
88,Category C,9932,2025-07
88,Category A,4987,2025-07
88,Category B,3577,2025-07
88,Category C,8508,2025-06
88,Category A,3499,2025-06
88,Category B,8030,2025-06
88,Category C,3999,2025-05
88,Category A,4211,2025-05
88,Category B,5040,2025-05
88,Category C,954,2025-04
88,Category A,2621,2025-04
88,Category B,2337,2025-04
88,Category C,1893,2025-03
88,Category A,2371,2025-03
88,Category B,749,2025-03
88,Category C,6649,2025-02
88,Category A,3242,2025-02
88,Category B,4846,2025-02
88,Category C,4385,2025-01
88,Category A,5659,2025-01
88,Category B,1336,2025-01
88,Category C,3106,2024-12
88,Category A,8086,2024-12
88,Category B,7133,2024-12
88,Category C,2870,2024-11
88,Category A,9127,2024-11
88,Category B,6580,2024-11
88,Category C,1936,2024-10
88,Category A,4634,2024-10
88,Category B,5699,2024-10
88,Category C,8050,2024-09
88,Category A,9699,2024-09
88,Category B,8808,2024-09
88,Category C,6299,2024-08
88,Category A,8972,2024-08
88,Category B,12031,2024-08
88,Category C,7117,2024-07
88,Category A,7256,2024-07
88,Category B,4235,2024-07
88,Category C,7114,2024-06
88,Category A,8024,2024-06
88,Category B,2995,2024-06
88,Category C,7576,2024-05
88,Category A,6683,2024-05
88,Category B,3938,2024-05
88,Category C,2513,2024-04
88,Category A,2391,2024-04
88,Category B,820,2024-04
88,Category C,6500,2024-03
88,Category A,2059,2024-03
88,Category B,4895,2024-03
88,Category C,3028,2024-02
88,Category A,5053,2024-02
88,Category B,4923,2024-02
88,Category C,6205,2024-01
88,Category A,1231,2024-01
88,Category B,1437,2024-01
89,Category B,6747,2025-12
89,Category B,1532,2025-11
89,Category B,7548,2025-10
89,Category B,3675,2025-09
89,Category B,5834,2025-08
89,Category B,6327,2025-07
89,Category B,5037,2025-06
89,Category B,4373,2025-05
89,Category B,3159,2025-04
89,Category B,3375,2025-03
89,Category B,2187,2025-02
89,Category B,7253,2025-01
89,Category B,3001,2024-12
89,Category B,6911,2024-11
89,Category B,8649,2024-10
89,Category B,11921,2024-09
89,Category B,2097,2024-08
89,Category B,7192,2024-07
89,Category B,4591,2024-06
89,Category B,7179,2024-05
89,Category B,4219,2024-04
89,Category B,6470,2024-03
89,Category B,5414,2024-02
89,Category B,6161,2024-01
90,Category C,9311,2025-12
90,Category C,3351,2025-11
90,Category C,3797,2025-10
90,Category C,12725,2025-09
90,Category C,12590,2025-08
90,Category C,6816,2025-07
90,Category C,3423,2025-06
90,Category C,2274,2025-05
90,Category C,1740,2025-04
90,Category C,756,2025-03
90,Category C,1603,2025-02
90,Category C,6446,2025-01
90,Category C,2780,2024-12
90,Category C,2505,2024-11
90,Category C,10181,2024-10
90,Category C,12169,2024-09
90,Category C,4032,2024-08
90,Category C,3187,2024-07
90,Category C,4758,2024-06
90,Category C,7200,2024-05
90,Category C,1435,2024-04
90,Category C,6346,2024-03
90,Category C,1754,2024-02
90,Category C,6907,2024-01
91,Category C,9864,2025-12
91,Category B,9498,2025-12
91,Category C,1857,2025-11
91,Category B,1780,2025-11
91,Category C,9138,2025-10
91,Category B,1747,2025-10
91,Category C,2913,2025-09
91,Category B,5320,2025-09
91,Category C,7034,2025-08
91,Category B,3518,2025-08
91,Category C,3697,2025-07
91,Category B,3674,2025-07
91,Category C,2827,2025-06
91,Category B,3614,2025-06
91,Category C,6320,2025-05
91,Category B,3408,2025-05
91,Category C,4888,2025-04
91,Category B,4042,2025-04
91,Category C,5460,2025-03
91,Category B,6867,2025-03
91,Category C,5837,2025-02
91,Category B,6514,2025-02
91,Category C,5683,2025-01
91,Category B,4789,2025-01
91,Category C,4113,2024-12
91,Category B,8922,2024-12
91,Category C,7991,2024-11
91,Category B,11213,2024-11
91,Category C,9197,2024-10
91,Category B,8093,2024-10
91,Category C,3523,2024-09
91,Category B,10038,2024-09
91,Category C,5108,2024-08
91,Category B,10594,2024-08
91,Category C,6865,2024-07
91,Category B,1608,2024-07
91,Category C,3588,2024-06
91,Category B,4250,2024-06
91,Category C,7540,2024-05
91,Category B,4182,2024-05
91,Category C,3332,2024-04
91,Category B,4606,2024-04
91,Category C,2930,2024-03
91,Category B,1336,2024-03
91,Category C,1388,2024-02
91,Category B,4350,2024-02
91,Category C,8434,2024-01
91,Category B,7184,2024-01
92,Category A,8012,2025-12
92,Category D,1267,2025-12
92,Category A,9650,2025-11
92,Category D,6573,2025-11
92,Category A,6038,2025-10
92,Category D,9623,2025-10
92,Category A,12564,2025-09
92,Category D,8105,2025-09
92,Category A,3348,2025-08
92,Category D,4250,2025-08
92,Category A,8129,2025-07
92,Category D,10987,2025-07
92,Category A,2402,2025-06
92,Category D,5249,2025-06
92,Category A,6276,2025-05
92,Category D,1271,2025-05
92,Category A,6729,2025-04
92,Category D,4277,2025-04
92,Category A,2335,2025-03
92,Category D,6647,2025-03
92,Category A,1839,2025-02
92,Category D,4157,2025-02
92,Category A,5116,2025-01
92,Category D,7144,2025-01
92,Category A,2344,2024-12
92,Category D,8854,2024-12
92,Category A,11489,2024-11
92,Category D,4282,2024-11
92,Category A,9534,2024-10
92,Category D,8380,2024-10
92,Category A,1362,2024-09
92,Category D,11147,2024-09
92,Category A,3439,2024-08
92,Category D,3388,2024-08
92,Category A,8175,2024-07
92,Category D,4580,2024-07
92,Category A,4145,2024-06
92,Category D,7468,2024-06
92,Category A,2193,2024-05
92,Category D,2815,2024-05
92,Category A,6045,2024-04
92,Category D,6200,2024-04
92,Category A,4711,2024-03
92,Category D,6286,2024-03
92,Category A,6566,2024-02
92,Category D,4073,2024-02
92,Category A,3420,2024-01
92,Category D,2319,2024-01
93,Category C,9508,2025-12
93,Category D,8539,2025-12
93,Category C,8955,2025-11
93,Category D,4819,2025-11
93,Category C,12291,2025-10
93,Category D,2461,2025-10
93,Category C,9482,2025-09
93,Category D,2720,2025-09
93,Category C,7227,2025-08
93,Category D,10344,2025-08
93,Category C,9940,2025-07
93,Category D,6768,2025-07
93,Category C,3400,2025-06
93,Category D,4589,2025-06
93,Category C,1630,2025-05
93,Category D,2181,2025-05
93,Category C,3803,2025-04
93,Category D,3849,2025-04
93,Category C,2398,2025-03
93,Category D,5579,2025-03
93,Category C,3299,2025-02
93,Category D,6719,2025-02
93,Category C,5056,2025-01
93,Category D,8453,2025-01
93,Category C,1080,2024-12
93,Category D,8195,2024-12
93,Category C,10402,2024-11
93,Category D,10398,2024-11
93,Category C,2150,2024-10
93,Category D,11374,2024-10
93,Category C,5710,2024-09
93,Category D,12559,2024-09
93,Category C,5776,2024-08
93,Category D,2121,2024-08
93,Category C,7909,2024-07
93,Category D,4968,2024-07
93,Category C,9179,2024-06
93,Category D,8612,2024-06
93,Category C,7495,2024-05
93,Category D,2533,2024-05
93,Category C,6681,2024-04
93,Category D,5531,2024-04
93,Category C,2132,2024-03
93,Category D,3702,2024-03
93,Category C,3725,2024-02
93,Category D,794,2024-02
93,Category C,2632,2024-01
93,Category D,7270,2024-01
94,Category A,9039,2025-12
94,Category B,4764,2025-12
94,Category C,7636,2025-12
94,Category A,10753,2025-11
94,Category B,2105,2025-11
94,Category C,8811,2025-11
94,Category A,4440,2025-10
94,Category B,6040,2025-10
94,Category C,11529,2025-10
94,Category A,5703,2025-09
94,Category B,3268,2025-09
94,Category C,10890,2025-09
94,Category A,8096,2025-08
94,Category B,2052,2025-08
94,Category C,10996,2025-08
94,Category A,2697,2025-07
94,Category B,1527,2025-07
94,Category C,4853,2025-07
94,Category A,7793,2025-06
94,Category B,2505,2025-06
94,Category C,3659,2025-06
94,Category A,2187,2025-05
94,Category B,4042,2025-05
94,Category C,2582,2025-05
94,Category A,5188,2025-04
94,Category B,2099,2025-04
94,Category C,1965,2025-04
94,Category A,1881,2025-03
94,Category B,6493,2025-03
94,Category C,1078,2025-03
94,Category A,5620,2025-02
94,Category B,3991,2025-02
94,Category C,3265,2025-02
94,Category A,3985,2025-01
94,Category B,5330,2025-01
94,Category C,2185,2025-01
